IND,YEAR,EMP,WAGE,CAP,INDOUTPT,N,W,K,YS,REC,YEARM1,ID,NL1,NL2,WL1,KL1,KL2,YSL1,YSL2,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984 
4,1980,6.8720002,24.3197994,1.5671999,106.6750031,1.9274552,3.1912909,.4492905,4.6697869,123,1979,18,1.9738032,2.0003984,3.2485433,.3027677,.2345186,4.7169352,4.7447147,0,0,0,0,1,0,0,0,0 
4,1981,6.1310000,24.3181000,1.3429000,97.3000031,1.8133578,3.1912210,.2948315,4.5777988,124,1980,18,1.9274552,1.9738032,3.1912909,.4492905,.3027677,4.6697869,4.7169352,0,0,0,0,0,1,0,0,0 
4,1982,5.7849998,26.5473003,1.1385000,89.5250015,1.7552683,3.2789280,.1297116,4.4945178,125,1981,18,1.8133578,1.9274552,3.1912210,.2948315,.4492905,4.5777988,4.6697869,0,0,0,0,0,0,1,0,0 
4,1983,5.4870000,26.5930004,.9603000,89.5999985,1.7023816,3.2806480,-.0405095,4.4953551,126,1982,18,1.7552683,1.8133578,3.2789280,.1297116,.2948315,4.4945178,4.5777988,0,0,0,0,0,0,0,1,0 
4,1976,23.5310001,34.0204010,5.4762001,116.4000015,3.1583188,3.5269604,1.7004114,4.7570324,127,1983,19, , , , , , , ,1,0,0,0,0,0,0,0,0 
4,1977,22.5209999,30.3190994,5.0655999,115.6999969,3.1144483,3.4117780,1.6224725,4.7510004,128,1976,19,3.1583188, ,3.5269604,1.7004114, ,4.7570324, ,0,1,0,0,0,0,0,0,0 
4,1978,21.8659992,29.1919994,5.0976000,112.8000031,3.0849328,3.3738947,1.6287699,4.7256165,129,1977,19,3.1144483,3.1583188,3.4117780,1.6224725,1.7004114,4.7510004,4.7570324,0,0,1,0,0,0,0,0,0 
4,1979,21.0669994,28.6364994,5.7196002,108.9000015,3.0477078,3.3546822,1.7438989,4.6904302,130,1978,19,3.0849328,3.1144483,3.3738947,1.6287699,1.6224725,4.7256165,4.7510004,0,0,0,1,0,0,0,0,0 
4,1980,19.2380009,29.7143993,4.9972000,100,2.9568875,3.3916318,1.6088778,4.6051702,131,1979,19,3.0477078,3.0849328,3.3546822,1.7438989,1.6287699,4.6904302,4.7256165,0,0,0,0,1,0,0,0,0 
4,1981,16.2479992,31.3374996,4.6638999,89.1999969,2.7879698,3.4448154,1.5398520,4.4908810,132,1980,19,2.9568875,3.0477078,3.3916318,1.6088778,1.7438989,4.6051702,4.6904302,0,0,0,0,0,1,0,0,0 
4,1982,14.9280005,33.8527985,4.1429000,90.5000000,2.7032387,3.5220218,1.4213960,4.5053496,133,1981,19,2.7879698,2.9568875,3.4448154,1.5398520,1.6088778,4.4908810,4.6051702,0,0,0,0,0,0,1,0,0 
4,1977,1.0530000,28.0450001,.1386000,116.2249985,.0516432,3.3338103,-1.9761631,4.7555280,134,1982,20, , , , , , , ,0,1,0,0,0,0,0,0,0 
4,1978,1.1170000,26.5632000,.1606000,114.9749985,.1106465,3.2795267,-1.8288385,4.7447147,135,1977,20,.0516432, ,3.3338103,-1.9761631, ,4.7555280, ,0,0,1,0,0,0,0,0,0 
4,1979,1.1250000,25.6042004,.1695000,111.8249969,.1177830,3.2427564,-1.7749023,4.7169352,136,1978,20,.1106465,.0516432,3.2795267,-1.8288385,-1.9761631,4.7447147,4.7555280,0,0,0,1,0,0,0,0,0 
4,1980,1.0400000,25.6604004,.2401000,106.6750031,.0392207,3.2449489,-1.4266998,4.6697869,137,1979,20,.1177830,.1106465,3.2427564,-1.7749023,-1.8288385,4.7169352,4.7447147,0,0,0,0,1,0,0,0,0 
4,1981,.9950000,25.4899998,.2132000,97.3000031,-.0050125,3.2382863,-1.5455246,4.5777988,138,1980,20,.0392207,.1177830,3.2449489,-1.4266998,-1.7749023,4.6697869,4.7169352,0,0,0,0,0,1,0,0,0 
4,1982,.9230000,25.5370007,.2017000,89.5250015,-.0801261,3.2401285,-1.6009738,4.4945178,139,1981,20,-.0050125,.0392207,3.2382863,-1.5455246,-1.4266998,4.5777988,4.6697869,0,0,0,0,0,0,1,0,0 
4,1983,.9080000,26.4244003,.1876000,89.5999985,-.0965109,3.2742879,-1.6734432,4.4953551,140,1982,20,-.0801261,-.0050125,3.2401285,-1.6009738,-1.5455246,4.4945178,4.5777988,0,0,0,0,0,0,0,1,0 
4,1977,1.9910001,29.6870003,.4291000,116.2249985,.6886371,3.3907092,-.8460653,4.7555280,141,1983,21, , , , , , , ,0,1,0,0,0,0,0,0,0 
4,1978,2.6710000,28.1284008,.5378000,114.9749985,.9824529,3.3367798,-.6202685,4.7447147,142,1977,21,.6886371, ,3.3907092,-.8460653, ,4.7555280, ,0,0,1,0,0,0,0,0,0 
4,1979,2.9370000,26.5734005,.5692000,111.8249969,1.0773886,3.2799108,-.5635235,4.7169352,143,1978,21,.9824529,.6886371,3.3367798,-.6202685,-.8460653,4.7447147,4.7555280,0,0,0,1,0,0,0,0,0 
4,1980,3.0150001,25.5461006,.6575000,106.6750031,1.1035999,3.2404847,-.4193105,4.6697869,144,1979,21,1.0773886,.9824529,3.2799108,-.5635235,-.6202685,4.7169352,4.7447147,0,0,0,0,1,0,0,0,0 
4,1981,2.7010000,25.4197998,.5972000,97.3000031,.9936221,3.2355285,-.5155032,4.5777988,145,1980,21,1.1035999,1.0773886,3.2404847,-.4193105,-.5635235,4.6697869,4.7169352,0,0,0,0,0,1,0,0,0 
4,1982,1.8170000,27.2402000,.4934000,89.5250015,.5971868,3.3046939,-.7064351,4.4945178,146,1981,21,.9936221,1.1035999,3.2355285,-.5155032,-.4193105,4.5777988,4.6697869,0,0,0,0,0,0,1,0,0 
4,1983,1.6310000,28.7047005,.4042000,89.5999985,.4891934,3.3570609,-.9058455,4.4953551,147,1982,21,.5971868,.9936221,3.3046939,-.7064351,-.5155032,4.4945178,4.5777988,0,0,0,0,0,0,0,1,0 
4,1976,1.4000000,28.5597000,.1816000,116.4000015,.3364722,3.3519967,-1.7059488,4.7570324,148,1983,22, , , , , , , ,1,0,0,0,0,0,0,0,0 
4,1977,1.4529999,25.0014992,.1834000,115.6999969,.3736303,3.2189357,-1.6960857,4.7510004,149,1976,22,.3364722, ,3.3519967,-1.7059488, ,4.7570324, ,0,1,0,0,0,0,0,0,0 
4,1978,1.5250000,23.4358006,.1812000,112.8000031,.4219944,3.1542647,-1.7081538,4.7256165,150,1977,22,.3736303,.3364722,3.2189357,-1.6960857,-1.7059488,4.7510004,4.7570324,0,0,1,0,0,0,0,0,0 
4,1979,1.5590000,23.1201992,.1997000,108.9000015,.4440446,3.1407068,-1.6109390,4.6904302,151,1978,22,.4219944,.3736303,3.1542647,-1.7081538,-1.6960857,4.7256165,4.7510004,0,0,0,1,0,0,0,0,0 
4,1980,1.5480000,23.2600002,.1858000,100,.4369638,3.1467352,-1.6830845,4.6051702,152,1979,22,.4440446,.4219944,3.1407068,-1.6109390,-1.7081538,4.6904302,4.7256165,0,0,0,0,1,0,0,0,0 
4,1981,1.3390000,20.0583000,.1511000,89.1999969,.2919230,2.9986429,-1.8898134,4.4908810,153,1980,22,.4369638,.4440446,3.1467352,-1.6830845,-1.6109390,4.6051702,4.6904302,0,0,0,0,0,1,0,0,0 
4,1982,1.0310000,21.1448994,.1320000,90.5000000,.0305292,3.0513988,-2.0249534,4.5053496,154,1981,22,.2919230,.4369638,2.9986429,-1.8898134,-1.6830845,4.4908810,4.6051702,0,0,0,0,0,0,1,0,0 
4,1976,10.5550003,32.5070000,1.3305000,116.4000015,2.3565998,3.4814556,.2855548,4.7570324,155,1982,23, , , , , , , ,1,0,0,0,0,0,0,0,0 
4,1977,10.0950003,28.9027004,1.3557000,115.6999969,2.3120403,3.3639350,.3043180,4.7510004,156,1976,23,2.3565998, ,3.4814556,.2855548, ,4.7570324, ,0,1,0,0,0,0,0,0,0 
4,1978,8.8999996,26.8582993,1.5965000,112.8000031,2.1860511,3.2905748,.4678138,4.7256165,157,1977,23,2.3120403,2.3565998,3.3639350,.3043180,.2855548,4.7510004,4.7570324,0,0,1,0,0,0,0,0,0 
4,1979,8.5389996,27.1606998,1.2885000,108.9000015,2.1446438,3.3017712,.2534787,4.6904302,158,1978,23,2.1860511,2.3120403,3.2905748,.4678138,.3043180,4.7256165,4.7510004,0,0,0,1,0,0,0,0,0 
4,1980,6.4480000,28.3155003,1.1389000,100,1.8637700,3.3434093,.1300629,4.6051702,159,1979,23,2.1446438,2.1860511,3.3017712,.2534787,.4678138,4.6904302,4.7256165,0,0,0,0,1,0,0,0,0 
4,1981,5.4050002,26.8969002,.8784000,89.1999969,1.6873245,3.2920110,-.1296532,4.4908810,160,1980,23,1.8637700,2.1446438,3.3434093,.1300629,.2534787,4.6051702,4.6904302,0,0,0,0,0,1,0,0,0 
4,1982,4.7090001,29.2119007,.7637000,90.5000000,1.5494756,3.3745761,-.2695802,4.5053496,161,1981,23,1.6873245,1.8637700,3.2920110,-.1296532,.1300629,4.4908810,4.6051702,0,0,0,0,0,0,1,0,0 
4,1976,1.6740000,27.5897999,.3863000,116.4000015,.5152160,3.3174462,-.9511410,4.7570324,162,1982,24, , , , , , , ,1,0,0,0,0,0,0,0,0 
4,1977,1.7800000,24.6385994,.4104000,115.6999969,.5766134,3.2043142,-.8906230,4.7510004,163,1976,24,.5152160, ,3.3174462,-.9511410, ,4.7570324, ,0,1,0,0,0,0,0,0,0 
4,1978,1.8170000,23.6385994,.4936000,112.8000031,.5971868,3.1628809,-.7060298,4.7256165,164,1977,24,.5766134,.5152160,3.2043142,-.8906230,-.9511410,4.7510004,4.7570324,0,0,1,0,0,0,0,0,0 
4,1979,1.7950000,23.5118008,.4908000,108.9000015,.5850050,3.1575024,-.7117186,4.6904302,165,1978,24,.5971868,.5766134,3.1628809,-.7060298,-.8906230,4.7256165,4.7510004,0,0,0,1,0,0,0,0,0 
4,1980,1.7150000,23.6963005,.4465000,100,.5394131,3.1653190,-.8063159,4.6051702,166,1979,24,.5850050,.5971868,3.1575024,-.7117186,-.7060298,4.6904302,4.7256165,0,0,0,0,1,0,0,0,0 
4,1981,1.2950000,22.0785999,.3412000,89.1999969,.2585106,3.0946088,-1.0752865,4.4908810,167,1980,24,.5394131,.5850050,3.1653190,-.8063159,-.7117186,4.6051702,4.6904302,0,0,0,0,0,1,0,0,0 
4,1982,1.2079999,28.1138992,.3157000,90.5000000,.1889661,3.3362641,-1.1529629,4.5053496,168,1981,24,.2585106,.5394131,3.0946088,-1.0752865,-.8063159,4.4908810,4.6051702,0,0,0,0,0,0,1,0,0 
4,1976,.7720000,34.4998016,.0616000,116.4000015,-.2587707,3.5409536,-2.7870934,4.7570324,169,1982,25, , , , , , , ,1,0,0,0,0,0,0,0,0 
4,1977,.7880000,30.2070999,.0636000,115.6999969,-.2382572,3.4080770,-2.7551417,4.7510004,170,1976,25,-.2587707, ,3.5409536,-2.7870934, ,4.7570324, ,0,1,0,0,0,0,0,0,0 
4,1978,.8200000,29.8638000,.0704000,112.8000031,-.1984510,3.3966470,-2.6535621,4.7256165,171,1977,25,-.2382572,-.2587707,3.4080770,-2.7551417,-2.7870934,4.7510004,4.7570324,0,0,1,0,0,0,0,0,0 
4,1979,.8210000,28.6674995,.0958000,108.9000015,-.1972322,3.3557642,-2.3454926,4.6904302,172,1978,25,-.1984510,-.2382572,3.3966470,-2.6535621,-2.7551417,4.7256165,4.7510004,0,0,0,1,0,0,0,0,0 
4,1980,.8280000,27.4258995,.0843000,100,-.1887421,3.3114879,-2.4733734,4.6051702,173,1979,25,-.1972322,-.1984510,3.3557642,-2.3454926,-2.6535621,4.6904302,4.7256165,0,0,0,0,1,0,0,0,0 
4,1981,.8110000,23.2423992,.0680000,89.1999969,-.2094872,3.1459782,-2.6882474,4.4908810,174,1980,25,-.1887421,-.1972322,3.3114879,-2.4733734,-2.3454926,4.6051702,4.6904302,0,0,0,0,0,1,0,0,0 
4,1982,.7420000,27.2418003,.0570000,90.5000000,-.2984061,3.3047526,-2.8647039,4.5053496,175,1981,25,-.2094872,-.1887421,3.1459782,-2.6882474,-2.4733734,4.4908810,4.6051702,0,0,0,0,0,0,1,0,0 
4,1976,3.0860000,29.1520004,.5028000,116.4000015,1.1268758,3.3725235,-.6875628,4.7570324,176,1982,26, , , , , , , ,1,0,0,0,0,0,0,0,0 
4,1977,3.3010001,26.4332008,.5462000,115.6999969,1.1942254,3.2746208,-.6047701,4.7510004,177,1976,26,1.1268758, ,3.3725235,-.6875628, ,4.7570324, ,0,1,0,0,0,0,0,0,0 
4,1978,3.3789999,26.1042995,.6040000,112.8000031,1.2175798,3.2621000,-.5041811,4.7256165,178,1977,26,1.1942254,1.1268758,3.2746208,-.6047701,-.6875628,4.7510004,4.7570324,0,0,1,0,0,0,0,0,0 
4,1979,3.3190000,24.9251995,.5589000,108.9000015,1.1996635,3.2158792,-.5817847,4.6904302,179,1978,26,1.2175798,1.1942254,3.2621000,-.5041811,-.6047701,4.7256165,4.7510004,0,0,0,1,0,0,0,0,0 
4,1980,3.1340001,25.3076992,.5895000,100,1.1423101,3.2311087,-.5284805,4.6051702,180,1979,26,1.1996635,1.2175798,3.2158792,-.5817847,-.5041811,4.6904302,4.7256165,0,0,0,0,1,0,0,0,0 
4,1981,2.7100000,26.4594994,.4755000,89.1999969,.9969487,3.2756152,-.7433884,4.4908810,181,1980,26,1.1423101,1.1996635,3.2311087,-.5284805,-.5817847,4.6051702,4.6904302,0,0,0,0,0,1,0,0,0 
4,1982,2.5050001,27.2863007,.5437000,90.5000000,.9182888,3.3063848,-.6093577,4.5053496,182,1981,26,.9969487,1.1423101,3.2756152,-.7433884,-.5284805,4.4908810,4.6051702,0,0,0,0,0,0,1,0,0 
4,1978,6.5749998,25.9762001,1.7454000,112.8000031,1.8832746,3.2571807,.5569837,4.7256165,183,1982,27, , , , , , , ,0,0,1,0,0,0,0,0,0 
4,1979,6.3769999,25.7280006,1.8971000,108.9000015,1.8526977,3.2475798,.6403264,4.6904302,184,1978,27,1.8832746, ,3.2571807,.5569837, ,4.7256165, ,0,0,0,1,0,0,0,0,0 
4,1980,5.7519999,26.0471001,1.6784000,100,1.7495476,3.2599065,.5178410,4.6051702,185,1979,27,1.8526977,1.8832746,3.2475798,.6403264,.5569837,4.6904302,4.7256165,0,0,0,0,1,0,0,0,0 
4,1981,4.8699999,25.9297009,1.5908999,89.1999969,1.5830939,3.2553890,.4642999,4.4908810,186,1980,27,1.7495476,1.8526977,3.2599065,.5178410,.6403264,4.6051702,4.6904302,0,0,0,0,0,1,0,0,0 
4,1982,4.4050002,27.8164005,1.4754000,90.5000000,1.4827403,3.3256259,.3889291,4.5053496,187,1981,27,1.5830939,1.7495476,3.2553890,.4642999,.5178410,4.4908810,4.6051702,0,0,0,0,0,0,1,0,0 
4,1983,7.3340001,19.2866001,1.4390000,86.9000015,1.9925210,2.9594107,.3639484,4.4647579,188,1982,27,1.4827403,1.5830939,3.3256259,.3889291,.4642999,4.5053496,4.4908810,0,0,0,0,0,0,0,1,0 
4,1984,7.1450000,32.0387993,1.4052000,87.4000015,1.9664128,3.4669476,.3401797,4.4704952,189,1983,27,1.9925210,1.4827403,2.9594107,.3639484,.3889291,4.4647579,4.5053496,0,0,0,0,0,0,0,0,1 
5,1977,.6190000,13.2328997,.0336000,93.9499969,-.4796500,2.5827062,-3.3932292,4.5427628,190,1984,28, , , , , , , ,0,1,0,0,0,0,0,0,0 
5,1978,.7260000,13.6601000,.0395000,98.1999969,-.3202052,2.6144791,-3.2314546,4.5870061,191,1977,28,-.4796500, ,2.5827062,-3.3932292, ,4.5427628, ,0,0,1,0,0,0,0,0,0 
5,1979,.7730000,14.4507999,.0437000,102.5667038,-.2574762,2.6707497,-3.1304071,4.6305132,192,1978,28,-.3202052,-.4796500,2.6144791,-3.2314546,-3.3932292,4.5870061,4.5427628,0,0,0,1,0,0,0,0,0 
5,1980,.7090000,14.4125004,.0574000,102.0167007,-.3438998,2.6680958,-2.8577111,4.6251364,193,1979,28,-.2574762,-.3202052,2.6707497,-3.1304071,-3.2314546,4.6305132,4.5870061,0,0,0,0,1,0,0,0,0 
5,1981,.6510000,15.0915003,.0543000,99.4916992,-.4292456,2.7141316,-2.9132311,4.6000743,194,1980,28,-.3438998,-.2574762,2.6680958,-2.8577111,-3.1304071,4.6251364,4.6305132,0,0,0,0,0,1,0,0,0 
5,1982,.5210000,16.3743992,.0442000,94.2583008,-.6520052,2.7957191,-3.1190305,4.5460391,195,1981,28,-.4292456,-.3438998,2.7141316,-2.9132311,-2.8577111,4.6000743,4.6251364,0,0,0,0,0,0,1,0,0 
5,1983,.4970000,17.1371994,.0396000,99.0582962,-.6991652,2.8412516,-3.2289262,4.5957084,196,1982,28,-.6520052,-.4292456,2.7957191,-3.1190305,-2.9132311,4.5460391,4.6000743,0,0,0,0,0,0,0,1,0 
5,1977,1.1100000,28.0151997,.1242000,95.6999969,.1043600,3.3327472,-2.0858622,4.5612183,197,1983,29, , , , , , , ,0,1,0,0,0,0,0,0,0 
5,1978,1.1390001,28.0713997,.1394000,100.1999969,.1301507,3.3347514,-1.9704077,4.6071682,198,1977,29,.1043600, ,3.3327472,-2.0858622, ,4.5612183, ,0,0,1,0,0,0,0,0,0 
5,1979,1.1960000,28.7446003,.1649000,102.4000015,.1789826,3.3584499,-1.8024160,4.6288867,199,1978,29,.1301507,.1043600,3.3347514,-1.9704077,-2.0858622,4.6071682,4.5612183,0,0,0,1,0,0,0,0,0 
5,1980,1.2359999,29.1317005,.1593000,101.0999985,.2118803,3.3718269,-1.8369660,4.6161103,200,1979,29,.1789826,.1301507,3.3584499,-1.8024160,-1.9704077,4.6288867,4.6071682,0,0,0,0,1,0,0,0,0 
5,1981,1.0540000,29.6306992,.1407000,96.9499969,.0525925,3.3888109,-1.9611254,4.5741954,201,1980,29,.2118803,.1789826,3.3718269,-1.8369660,-1.8024160,4.6161103,4.6288867,0,0,0,0,0,1,0,0,0 
5,1982,.9390000,30.7194004,.1376000,96.0500031,-.0629398,3.4248943,-1.9834043,4.5648689,202,1981,29,.0525925,.2118803,3.3888109,-1.9611254,-1.8369660,4.5741954,4.6161103,0,0,0,0,0,0,1,0,0 
5,1983,.9110000,33.2514000,.1401000,103.3499985,-.0932124,3.5040970,-1.9653988,4.6381211,203,1982,29,-.0629398,.0525925,3.4248943,-1.9834043,-1.9611254,4.5648689,4.5741954,0,0,0,0,0,0,0,1,0 
4,1976,1.1289999,31.7723007,.1638000,116.4000015,.1213322,3.4585948,-1.8091091,4.7570324,204,1983,30, , , , , , , ,1,0,0,0,0,0,0,0,0 
4,1977,1.1810000,26.8607998,.1738000,115.6999969,.1663615,3.2906680,-1.7498500,4.7510004,205,1976,30,.1213322, ,3.4585948,-1.8091091, ,4.7570324, ,0,1,0,0,0,0,0,0,0 
4,1978,1.1760000,26.1009007,.2073000,112.8000031,.1621189,3.2619698,-1.5735883,4.7256165,206,1977,30,.1663615,.1213322,3.2906680,-1.7498500,-1.8091091,4.7510004,4.7570324,0,0,1,0,0,0,0,0,0 
4,1979,1.1890000,27.5408001,.2105000,108.9000015,.1731126,3.3156686,-1.5582696,4.6904302,207,1978,30,.1621189,.1663615,3.2619698,-1.5735883,-1.7498500,4.7256165,4.7510004,0,0,0,1,0,0,0,0,0 
4,1980,1.1490000,27.2341995,.2121000,100,.1388920,3.3044734,-1.5506974,4.6051702,208,1979,30,.1731126,.1621189,3.3156686,-1.5582696,-1.5735883,4.6904302,4.7256165,0,0,0,0,1,0,0,0,0 
4,1981,.9570000,24.6643009,.1859000,89.1999969,-.0439519,3.2053568,-1.6825464,4.4908810,209,1980,30,.1388920,.1731126,3.3044734,-1.5506974,-1.5582696,4.6051702,4.6904302,0,0,0,0,0,1,0,0,0 
4,1982,.8910000,24.8080997,.1848000,90.5000000,-.1154109,3.2111702,-1.6884811,4.5053496,210,1981,30,-.0439519,.1388920,3.2053568,-1.6825464,-1.5506974,4.4908810,4.6051702,0,0,0,0,0,0,1,0,0 
3,1976,1.7910000,23.3024006,.1785000,104.7664032,.5827741,3.1485565,-1.7231667,4.6517329,211,1982,31, , , , , , , ,1,0,0,0,0,0,0,0,0 
3,1977,1.8049999,20.9295998,.2442000,107.4791031,.5905606,3.0411644,-1.4097677,4.6772966,212,1976,31,.5827741, ,3.1485565,-1.7231667, ,4.6517329, ,0,1,0,0,0,0,0,0,0 
3,1978,2.0630000,21.8553009,.3335000,108.9188004,.7241612,3.0844436,-1.0981125,4.6906028,213,1977,31,.5905606,.5827741,3.0411644,-1.4097677,-1.7231667,4.6772966,4.6517329,0,0,1,0,0,0,0,0,0 
3,1979,1.9840000,23.4757004,.3181000,111.5590973,.6851150,3.1559658,-1.1453894,4.7145543,214,1978,31,.7241612,.5905606,3.0844436,-1.0981125,-1.4097677,4.6906028,4.6772966,0,0,0,1,0,0,0,0,0 
3,1980,1.5580000,24.9199009,.2745000,100,.4434029,3.2156668,-1.2928040,4.6051702,215,1979,31,.6851150,.7241612,3.1559658,-1.1453894,-1.0981125,4.7145543,4.6906028,0,0,0,0,1,0,0,0,0 
3,1981,1.2850000,28.0984001,.2482000,99.3964996,.2507587,3.3357127,-1.3935204,4.5991168,216,1980,31,.4434029,.6851150,3.2156668,-1.2928040,-1.1453894,4.6051702,4.7145543,0,0,0,0,0,1,0,0,0 
3,1982,1.1109999,27.6982994,.1758000,99.2930984,.1052605,3.3213711,-1.7384083,4.5980759,217,1981,31,.2507587,.4434029,3.3357127,-1.3935204,-1.2928040,4.5991168,4.6051702,0,0,0,0,0,0,1,0,0 
5,1977,1.7710000,21.1881008,.1732000,96.0500031,.5715443,3.0534399,-1.7533083,4.5648689,218,1982,32, , , , , , , ,0,1,0,0,0,0,0,0,0 
5,1978,1.7880000,21.0368004,.1729000,100.5999985,.5810977,3.0462732,-1.7550418,4.6111522,219,1977,32,.5715443, ,3.0534399,-1.7533083, ,4.5648689, ,0,0,1,0,0,0,0,0,0 
5,1979,1.8609999,21.0111008,.1613000,102.3666992,.6211140,3.0450509,-1.8244892,4.6285615,220,1978,32,.5810977,.5715443,3.0462732,-1.7550418,-1.7533083,4.6111522,4.5648689,0,0,0,1,0,0,0,0,0 
5,1980,1.8640000,21.0793991,.1458000,100.9167023,.6227247,3.0482962,-1.9255195,4.6142955,221,1979,32,.6211140,.5810977,3.0450509,-1.8244892,-1.7550418,4.6285615,4.6111522,0,0,0,0,1,0,0,0,0 
5,1981,1.6640000,18.8948994,.1178000,96.4417038,.5092244,2.9388921,-2.1387670,4.5689387,222,1980,32,.6227247,.6211140,3.0482962,-1.9255195,-1.8244892,4.6142955,4.6285615,0,0,0,0,0,1,0,0,0 
5,1982,1.5110000,20.6338997,.1035000,96.4083023,.4127717,3.0269353,-2.2681837,4.5685925,223,1981,32,.5092244,.6227247,2.9388921,-2.1387670,-1.9255195,4.5689387,4.6142955,0,0,0,0,0,0,1,0,0 
5,1983,1.4960001,23.1065006,.0980000,104.2082977,.4027949,3.1401141,-2.3227878,4.6463919,224,1982,32,.4127717,.5092244,3.0269353,-2.2681837,-2.1387670,4.5685925,4.5689387,0,0,0,0,0,0,0,1,0 
5,1976,13.3290005,24.3752995,1.8870000,93.5999985,2.5899422,3.1935704,.6349882,4.5390306,225,1983,33, , , , , , , ,1,0,0,0,0,0,0,0,0 
5,1977,13.5089998,23.4904003,1.8247000,97.8000031,2.6033561,3.1565919,.6014156,4.5829248,226,1976,33,2.5899422, ,3.1935704,.6349882, ,4.5390306, ,0,1,0,0,0,0,0,0,0 
5,1978,13.4519997,23.4155006,1.9656000,102.5999985,2.5991278,3.1533983,.6757975,4.6308379,227,1977,33,2.6033561,2.5899422,3.1565919,.6014156,.6349882,4.5829248,4.5390306,0,0,1,0,0,0,0,0,0 
5,1979,11.7510004,22.7369995,1.8738000,102.1999969,2.4639385,3.1239936,.6279685,4.6269317,228,1978,33,2.5991278,2.6033561,3.1533983,.6757975,.6014156,4.6308379,4.5829248,0,0,0,1,0,0,0,0,0 
5,1980,10.7060003,24.2665005,1.6481000,100,2.3708043,3.1890969,.4996231,4.6051702,229,1979,33,2.4639385,2.5991278,3.1239936,.6279685,.6757975,4.6269317,4.6308379,0,0,0,0,1,0,0,0,0 
5,1981,8.8210001,31.6790009,1.3420000,93.9000015,2.1771352,3.4556541,.2941611,4.5422306,230,1980,33,2.3708043,2.4639385,3.1890969,.4996231,.6279685,4.6051702,4.6269317,0,0,0,0,0,1,0,0,0 
5,1982,6.2830000,25.0405998,1.0611000,98.1999969,1.8378476,3.2204986,.0593061,4.5870061,231,1981,33,2.1771352,2.3708043,3.4556541,.2941611,.4996231,4.5422306,4.6051702,0,0,0,0,0,0,1,0,0 
5,1977,1.2150000,15.1847000,.1112000,95.6999969,.1947441,2.7202883,-2.1964250,4.5612183,232,1982,34, , , , , , , ,0,1,0,0,0,0,0,0,0 
5,1978,1.3060000,15.1559000,.1202000,100.1999969,.2669690,2.7183900,-2.1185982,4.6071682,233,1977,34,.1947441, ,2.7202883,-2.1964250, ,4.5612183, ,0,0,1,0,0,0,0,0,0 
5,1979,1.3910000,16.9069996,.1244000,102.4000015,.3300229,2.8277278,-2.0842531,4.6288867,234,1978,34,.2669690,.1947441,2.7183900,-2.1185982,-2.1964250,4.6071682,4.5612183,0,0,0,1,0,0,0,0,0 
5,1980,1.4069999,16.7455997,.1321000,101.0999985,.3414598,2.8181355,-2.0241961,4.6161103,235,1979,34,.3300229,.2669690,2.8277278,-2.0842531,-2.1185982,4.6288867,4.6071682,0,0,0,0,1,0,0,0,0 
5,1981,1.1560000,16.7556000,.1110000,96.9499969,.1449658,2.8187325,-2.1982250,4.5741954,236,1980,34,.3414598,.3300229,2.8181355,-2.0241961,-2.0842531,4.6161103,4.6288867,0,0,0,0,0,1,0,0,0 
5,1982,1.1940000,17.1849995,.0977000,96.0500031,.1773090,2.8440368,-2.3258538,4.5648689,237,1981,34,.1449658,.3414598,2.8187325,-2.1982250,-2.0241961,4.5741954,4.6161103,0,0,0,0,0,0,1,0,0 
5,1983,1.3510000,17.8621998,.0956000,103.3499985,.3008450,2.8826869,-2.3475823,4.6381211,238,1982,34,.1773090,.1449658,2.8440368,-2.3258538,-2.1982250,4.5648689,4.5741954,0,0,0,0,0,0,0,1,0 
5,1977,5.3730001,25.7227993,1.8317000,94.6500015,1.6813865,3.2473776,.6052445,4.5501857,239,1983,35, , , , , , , ,0,1,0,0,0,0,0,0,0 
5,1978,5.8649998,24.8794003,2.1090000,99,1.7690024,3.2140403,.7462139,4.5951200,240,1977,35,1.6813865, ,3.2473776,.6052445, ,4.5501857, ,0,0,1,0,0,0,0,0,0 
5,1979,6.0660000,28.1490993,2.2151999,102.5000000,1.8026994,3.3375154,.7953427,4.6298628,241,1978,35,1.7690024,1.6813865,3.2140403,.7462139,.6052445,4.5951200,4.5501857,0,0,0,1,0,0,0,0,0 
5,1980,6.7240000,28.7077999,2.2333000,101.6500015,1.9056832,3.3571689,.8034803,4.6215358,242,1979,35,1.8026994,1.7690024,3.3375154,.7953427,.7462139,4.6298628,4.5951200,0,0,0,0,1,0,0,0,0 
5,1981,14.1350002,29.0655003,4.3327999,98.4749985,2.6486540,3.3695519,1.4662139,4.5898027,243,1980,35,1.9056832,1.8026994,3.3571689,.8034803,.7953427,4.6215358,4.6298628,0,0,0,0,0,1,0,0,0 
5,1982,12.6619997,30.8472996,4.4295001,94.9749985,2.5386055,3.4290493,1.4882867,4.5536137,244,1981,35,2.6486540,1.9056832,3.3695519,1.4662139,.8034803,4.5898027,4.6215358,0,0,0,0,0,0,1,0,0 
